transcriptId,jobId,L3 Intents,L1 Cluster,L2 Clusters,transcript_complexity,Complexity (score out of 10),Complexity Bucket,Complexity_level_bucket,AHT (mins),Aht_bucket,Proposed_for_Automation,Proposed_of_automation,Proposed_,resolution,resolutionDescription,transcriptId.1,clusteringOutput,addedOn,L1 Clusters
695812dcc0cbb5cf7ac67665,CXJ-927,cameraFeedIssue,condensationBuildUp,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,16,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,lensCleaned,"Customer wiped the lens with a cloth, clearing the condensation and resolving the issue.",ADT-00178,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'condensationBuildUp:Condensation build-up refers to the accumulation of moisture inside the lens housing of a camera, often due to weather conditions like rain or humidity.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67666,CXJ-927,accountAccess,loginFailure,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,8,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,cacheCleared,Agent guided customer to clear app cache to resolve login issue.,ADT-00179,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'loginFailure:Login failure refers to the inability to access an account due to incorrect credentials or technical issues.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67667,CXJ-927,serviceTransfer,securityPermit,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,11,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianScheduled,The agent scheduled a technician visit for the customer's new house in Nashville.,ADT-00180,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'securityPermit:A security permit is a required authorization from the local government to allow dispatch of police services for security systems.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67668,CXJ-927,cameraPurchase,paymentInstallments,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,6,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,installmentPlanSetup,Agent agreed to spread the installation fee over the first three months of billing.,ADT-00181,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'paymentInstallments:Payment installments refer to the division of a total fee into smaller, periodic payments to ease financial burden.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67669,CXJ-927,depositRefund,unreturnedEquipment,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,3,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,depositApplied,The $150 security deposit was applied to cover the cost of unreturned equipment.,ADT-00184,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'unreturnedEquipment:Unreturned equipment refers to items that were not returned by the customer after service cancellation, leading to fees or charges.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac6766a,CXJ-927,serviceRemoval,landlineBackupRemoval,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,2,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,monitoringProfileUpdated,"The agent updated the monitoring profile to cellular only, removing the landline backup.",ADT-00188,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'landlineBackupRemoval:Landline backup removal refers to the process of discontinuing the use of a landline connection as a backup communication method for a security system.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac6766b,CXJ-927,appointmentRescheduled,flatTire,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,6,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianRescheduled,A senior technician is rescheduled to arrive at the customer's house at 8 AM tomorrow.,ADT-00191,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': ""flatTire:Flat tire refers to a situation where a vehicle's tire loses air pressure, causing it to become deflated and unusable."", 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac6766c,CXJ-927,feeDispute,contractBreach,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,10,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,Customer refused resolution; account remains in dispute.,ADT-00193,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'contractBreach:Contract breach refers to a violation of the terms agreed upon in a contract, where one party fails to fulfill their obligations as specified.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac6766d,CXJ-927,sensorPurchase,glassBreakConcern,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,14,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,sensorShipment,Agent processed the order and confirmed the sensor will be shipped by Friday.,ADT-00194,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'glassBreakConcern:Glass break concern refers to the worry about windows being broken without opening doors, especially in ground-floor units.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac6766e,CXJ-927,pricingInquiry,planComparison,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,3,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianScheduled,Agent schedules a technician to set up the home security system.,ADT-00196,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'planComparison:Plan comparison refers to evaluating different service plans to understand their features and costs.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac6766f,CXJ-927,statusSyncError,forceRefresh,serviceDisruptionImpact,6.1,1.76,Low,1. Low Complexity,16,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,sessionTokensCleared,The agent cleared the session tokens for the customer's login to prevent future sync issues.,ADT-00199,"[{'closest_other_cluster_name': 'None', 'cluster': -1, 'embedding_input': 'forceRefresh:Force refresh refers to the action of manually updating or refreshing the data on a server or application to ensure it reflects the current status.', 'prob_cluster_belonging': 0.0, 'closest_other_cluster': None, 'distance_to_other_cluster': None, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67670,CXJ-927,alarmResponse,falseAlarm,alarmManagement,6.4,2.85,Low,1. Low Complexity,13,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,dispatchCancelled,The agent canceled the police dispatch after verifying the false alarm.,ADT-00081,"[{'closest_other_cluster_name': 'securitySettingsUpdate', 'cluster': 10, 'embedding_input': 'falseAlarm:False alarm refers to an alarm triggered by non-threatening factors, such as environmental conditions or objects, rather than actual security threats.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 9, 'distance_to_other_cluster': 0.4419, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67671,CXJ-927,monitoringExplanation,alarmResponse,alarmManagement,6.8,2.85,Low,1. Low Complexity,12,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,informationProvided,Agent explained how the monitoring system works and answered all customer queries.,ADT-00011,"[{'closest_other_cluster_name': 'securitySettingsUpdate', 'cluster': 10, 'embedding_input': 'alarmResponse:Alarm response refers to the actions taken by a security monitoring service when an alarm is triggered, including contacting the customer and dispatching emergency services if necessary.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 9, 'distance_to_other_cluster': 0.4419, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67672,CXJ-927,sensorAdjustment,falseAlarm,alarmManagement,6.4,2.85,Low,1. Low Complexity,2,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,sensitivityAdjusted,The agent remotely adjusted the sensor sensitivity to prevent false alarms caused by moving curtains.,ADT-00150,"[{'closest_other_cluster_name': 'securitySettingsUpdate', 'cluster': 10, 'embedding_input': 'falseAlarm:A false alarm refers to an alarm triggered without an actual security breach, often due to environmental factors or sensor issues.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 9, 'distance_to_other_cluster': 0.4419, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67673,CXJ-927,sensorFailure,petImmuneSensors,petImmuneSensors,6.4,2.85,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,Agent and customer did not reach a resolution regarding the sensor issue.,ADT-00084,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 6, 'embedding_input': 'petImmuneSensors:Pet immune sensors are designed to avoid false alarms triggered by pets, typically up to a certain weight limit.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.5828, 'umap_embedding': 'ComingSoon'}]",1767379676,Hardware & Sensor Issues
695812dcc0cbb5cf7ac67674,CXJ-927,systemCompatibility,petImmuneSensors,petImmuneSensors,6.6,2.85,Low,1. Low Complexity,7,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,informationProvided,Agent explained how pet-immune sensors work and offered a free home assessment.,ADT-00014,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 6, 'embedding_input': 'petImmuneSensors:Pet-immune sensors are motion detectors calibrated to ignore heat signatures and mass under a certain weight, typically up to 60 or 80 pounds, to prevent false alarms caused by pets.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.5828, 'umap_embedding': 'ComingSoon'}]",1767379676,Hardware & Sensor Issues
695812dcc0cbb5cf7ac67675,CXJ-927,sensorSensitivity,petImmuneSensors,petImmuneSensors,6.6,2.85,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,Agent was unable to provide a satisfactory solution to the customer's issue.,ADT-00167,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 6, 'embedding_input': 'petImmuneSensors:Pet-Immune sensors are designed to avoid false alarms triggered by animals, distinguishing between pets and potential intruders.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.5828, 'umap_embedding': 'ComingSoon'}]",1767379676,Hardware & Sensor Issues
695812dcc0cbb5cf7ac67676,CXJ-927,billingAddressChange,addressUpdate,contactInformationUpdate,8.3,6.98,Medium,2. Medium Complexity,15,3. High AHT,No,0,Volume - Rest,emailConfirmation,The agent confirmed the billing address update and sent an email confirmation to the customer.,ADT-00004,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'addressUpdate:Address update refers to the process of changing the billing or service address associated with an account.', 'prob_cluster_belonging': 0.7695665977603224, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67677,CXJ-927,accountTransfer,addressUpdate,contactInformationUpdate,8.1,6.98,Medium,2. Medium Complexity,7,2. Medium AHT,No,0,Volume - Rest,technicianScheduled,A technician is scheduled to visit and provide new codes and app instructions.,ADT-00005,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'addressUpdate:Address update refers to the process of changing the registered address details associated with an account.', 'prob_cluster_belonging': 0.9008949017281483, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67678,CXJ-927,emailUpdate,loginChange,contactInformationUpdate,8.1,6.98,Medium,2. Medium Complexity,6,1. Low AHT,No,0,Volume - Rest,emailUpdated,The agent updated the customer's email address in the CRM and provided a password reset link.,ADT-00006,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'loginChange:Login change refers to the process of updating the email address or credentials used to access an account.', 'prob_cluster_belonging': 0.2701092751043896, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67679,CXJ-927,serviceTransfer,addressUpdate,contactInformationUpdate,8.0,6.98,Medium,2. Medium Complexity,14,3. High AHT,No,0,Volume - Rest,technicianScheduled,A technician is scheduled to set custom codes and test panic buttons at the new location.,ADT-00058,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'addressUpdate:Address update refers to the process of changing the registered location for a service or account.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac6767a,CXJ-927,refundRequest,addressUpdate,contactInformationUpdate,8.5,6.98,Medium,2. Medium Complexity,15,3. High AHT,No,0,Volume - Rest,checkReissued,The agent voided the old check and requested a new one to be sent to the updated address.,ADT-00064,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'addressUpdate:Address update refers to the process of changing the registered address for a customer’s account or service.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac6767b,CXJ-927,addressUpdate,billingAddressChange,contactInformationUpdate,8.0,6.98,Medium,2. Medium Complexity,9,2. Medium AHT,No,0,Volume - Rest,addressUpdated,The agent updated the primary billing address to the new PO Box provided by the customer.,ADT-00146,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'billingAddressChange:Billing address change refers to the process of updating the physical mailing address where bills and statements are sent.', 'prob_cluster_belonging': 0.32107988891287814, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac6767c,CXJ-927,emailUpdated,emailChangeRequest,contactInformationUpdate,8.3,6.98,Medium,2. Medium Complexity,14,3. High AHT,No,0,Volume - Rest,emailUpdated,The agent updated the customer's email address and sent a password reset link.,ADT-00147,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': ""emailChangeRequest:Email change request refers to the process of updating the email address associated with a user's account."", 'prob_cluster_belonging': 0.2884703316876565, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac6767d,CXJ-927,accountUpdated,addressUpdate,contactInformationUpdate,8.0,6.98,Medium,2. Medium Complexity,15,3. High AHT,No,0,Volume - Rest,technicianScheduled,A technician is scheduled to set new door codes and test panic buttons at the new location.,ADT-00156,"[{'closest_other_cluster_name': 'contactDetailsUpdate', 'cluster': 13, 'embedding_input': 'addressUpdate:Address update refers to the process of changing the registered location information for a service or account.', 'prob_cluster_belonging': 0.939949811141172, 'closest_other_cluster': 14, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac6767e,CXJ-927,emailUpdate,secondaryContactAddition,contactDetailsUpdate,6.8,4.09,Medium,2. Medium Complexity,14,3. High AHT,No,0,Volume - Rest,invitationSent,The agent sent an invitation to the secondary contact's email for account access.,ADT-00007,"[{'closest_other_cluster_name': 'contactInformationUpdate', 'cluster': 14, 'embedding_input': 'secondaryContactAddition:Secondary contact addition refers to the process of adding an additional person to receive notifications and access account features.', 'prob_cluster_belonging': 0.3460598234590839, 'closest_other_cluster': 13, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67689,CXJ-927,serviceCoverage,quoteSent,quoteDelivery,6.2,2.7,Low,1. Low Complexity,12,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,quoteSent,Agent sent a quote for the 'Complete' package to the customer's email.,ADT-00149,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 17, 'embedding_input': 'quoteSent:Quote sent refers to the action of providing a detailed pricing and service package to a customer.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.4802, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac6767f,CXJ-927,contactUpdate,secondaryContactAddition,contactDetailsUpdate,7.0,4.09,Medium,2. Medium Complexity,11,2. Medium AHT,No,0,Volume - Rest,contactUpdated,The agent updated the primary and secondary contact numbers for the customer's account.,ADT-00008,"[{'closest_other_cluster_name': 'contactInformationUpdate', 'cluster': 14, 'embedding_input': 'secondaryContactAddition:Secondary contact addition refers to the process of adding an additional contact number to an account for emergency or notification purposes.', 'prob_cluster_belonging': 0.37000084894370233, 'closest_other_cluster': 13, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67680,CXJ-927,contactUpdated,primaryContactUpdate,contactDetailsUpdate,,4.09,Medium,2. Medium Complexity,2,1. Low AHT,No,0,Volume - Rest,contactUpdated,The agent updated the customer's contact information and confirmed the changes with a test alert.,ADT-00052,"[{'closest_other_cluster_name': 'contactInformationUpdate', 'cluster': 14, 'embedding_input': 'primaryContactUpdate:Primary contact update refers to changing the main contact information in a customer profile to ensure accurate communication.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 13, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67681,CXJ-927,serviceTransfer,primaryContactUpdate,contactDetailsUpdate,7.3,4.09,Medium,2. Medium Complexity,2,1. Low AHT,No,0,Volume - Rest,installationScheduled,The agent scheduled the installation at the new location for next Friday afternoon.,ADT-00115,"[{'closest_other_cluster_name': 'contactInformationUpdate', 'cluster': 14, 'embedding_input': 'primaryContactUpdate:Primary contact update refers to changing the emergency contact information associated with a service profile.', 'prob_cluster_belonging': 0.7090572015300636, 'closest_other_cluster': 13, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67682,CXJ-927,contactUpdated,primaryContactUpdate,contactDetailsUpdate,6.9,4.09,Medium,2. Medium Complexity,8,2. Medium AHT,No,0,Volume - Rest,contactUpdated,Agent updated both primary and secondary contact numbers and confirmed the update with a test text.,ADT-00148,"[{'closest_other_cluster_name': 'contactInformationUpdate', 'cluster': 14, 'embedding_input': 'primaryContactUpdate:Primary contact update refers to the process of changing the main phone number or contact information in a system to ensure accurate communication.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 13, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67683,CXJ-927,contactUpdated,primaryContactUpdate,contactDetailsUpdate,7.1,4.09,Medium,2. Medium Complexity,6,1. Low AHT,No,0,Volume - Rest,contactListUpdated,The agent updated and verified the emergency contact list including smart notifications.,ADT-00164,"[{'closest_other_cluster_name': 'contactInformationUpdate', 'cluster': 14, 'embedding_input': 'primaryContactUpdate:Primary contact update refers to changing the main phone number or contact information for a customer.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 13, 'distance_to_other_cluster': 0.5188, 'umap_embedding': 'ComingSoon'}]",1767379676,Account & Contact Management
695812dcc0cbb5cf7ac67684,CXJ-927,contactUpdate,securityVerification,securitySettingsUpdate,6.4,2.45,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,callbackRequest,Agent requested the customer to call back with the necessary verification details.,ADT-00009,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 9, 'embedding_input': ""securityVerification:Security verification refers to the process of confirming a user's identity through specific credentials or information to ensure authorized access or changes."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.4419, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67685,CXJ-927,alarmAdjustment,verificationSettingUpdate,securitySettingsUpdate,6.4,2.45,Low,1. Low Complexity,13,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,accountSettingsUpdated,The agent updated the account settings to adjust the alarm sensitivity and contact protocol.,ADT-00020,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 9, 'embedding_input': ""verificationSettingUpdate:Verification setting update refers to modifying the alarm system's criteria for detecting smoke or fire to reduce false alarms."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.4419, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67686,CXJ-927,motionAlertIssue,sensitivityCalibration,securitySettingsUpdate,6.3,2.45,Low,1. Low Complexity,15,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,firmwareUpdate,Agent pushed a firmware update to include Intelligent Person Detection to resolve the issue.,ADT-00130,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 9, 'embedding_input': 'sensitivityCalibration:Sensitivity calibration refers to adjusting the sensitivity settings of a device to reduce false alerts or notifications.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.4419, 'umap_embedding': 'ComingSoon'}]",1767379676,Alarm & Security Settings
695812dcc0cbb5cf7ac67687,CXJ-927,serviceAvailability,emailQuote,quoteDelivery,6.6,2.7,Low,1. Low Complexity,6,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,quoteSent,The agent sent a quote via email to the customer for review.,ADT-00010,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 17, 'embedding_input': 'emailQuote:Email quote refers to the action of sending a detailed pricing and service offer via email to a potential customer.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.4802, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac67688,CXJ-927,pricingInquiry,quoteSent,quoteDelivery,6.6,2.7,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,emailQuote,The agent emailed the customer a quote for the home security system pricing.,ADT-00026,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 17, 'embedding_input': 'quoteSent:Quote sent refers to the action of providing a detailed price estimate to a customer via email or other communication methods.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.4802, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac6768a,CXJ-927,sensorInquiry,floodSensor,floodDetection,6.5,2.52,Low,1. Low Complexity,10,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,quoteSent,The agent sent an updated quote including the environmental sensors to the customer.,ADT-00015,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 3, 'embedding_input': 'floodSensor:Flood sensors detect standing water near heaters or sumps and alert the user instantly.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.6094, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac6768b,CXJ-927,sensorPurchase,floodSensor,floodDetection,6.5,2.52,Low,1. Low Complexity,4,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,sensorShipped,The agent confirmed the purchase and shipment of three flood sensors to the customer.,ADT-00047,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 3, 'embedding_input': 'floodSensor:Flood sensors detect the presence of water and alert the user to potential flooding issues.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.6094, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac6768c,CXJ-927,serviceRemoval,floodSensor,floodDetection,6.2,2.52,Low,1. Low Complexity,13,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,monitoringRemoved,The agent removed flood and freeze sensor monitoring from the customer's account.,ADT-00068,"[{'closest_other_cluster_name': 'alarmManagement', 'cluster': 3, 'embedding_input': 'floodSensor:Flood sensor refers to a device that detects water presence and alerts users to potential flooding.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 10, 'distance_to_other_cluster': 0.6094, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac6768d,CXJ-927,cameraPerformance,latencyIssue,networkPerformance,6.3,2.01,Low,1. Low Complexity,15,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,wifiExtenderSent,Agent is sending a Wi-Fi chime-extender to improve the camera's performance.,ADT-00017,"[{'closest_other_cluster_name': 'signalInterference', 'cluster': 22, 'embedding_input': 'latencyIssue:Latency issue refers to the delay in the transmission of data over a network, causing slow response times.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 5, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379676,Network & Connectivity
695812dcc0cbb5cf7ac6768e,CXJ-927,cameraSpeedIssue,slowInternet,networkPerformance,6.1,2.01,Low,1. Low Complexity,12,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,resolutionChange,Agent changed the camera resolution to 720p to attempt to improve loading speed.,ADT-00073,"[{'closest_other_cluster_name': 'signalInterference', 'cluster': 22, 'embedding_input': 'slowInternet:Slow internet refers to the condition where the internet connection speed is insufficient to support certain functionalities, such as streaming HD video.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 5, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379676,Network & Connectivity
695812dcc0cbb5cf7ac6768f,CXJ-927,appPerformance,slowInternet,networkPerformance,,2.01,Low,1. Low Complexity,7,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,panelResync,The agent pushed a re-sync command to the panel to improve its connection.,ADT-00091,"[{'closest_other_cluster_name': 'signalInterference', 'cluster': 22, 'embedding_input': 'slowInternet:Slow internet refers to the reduced speed of internet connectivity, which can affect the performance of applications and devices.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 5, 'distance_to_other_cluster': 0.5808, 'umap_embedding': 'ComingSoon'}]",1767379676,Network & Connectivity
695812dcc0cbb5cf7ac67690,CXJ-927,serviceTransfer,newSystemRequest,systemUpgradeRequest,6.5,2.45,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,appointmentScheduled,The agent scheduled a move-in appointment for the installation of the new security system.,ADT-00021,"[{'closest_other_cluster_name': 'serviceInstallation', 'cluster': 30, 'embedding_input': ""newSystemRequest:New system request refers to the customer's preference for a new security system instead of transferring the old one to the new location."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 29, 'distance_to_other_cluster': 0.3438, 'umap_embedding': 'ComingSoon'}]",1767379676,Installation & Upgrades
